reserve_visit_date,store_id,sum_reserve_visitors,air_store_id,visit_date,visitors
2016-01-19,air_db80363d35f10926,26,air_db80363d35f10926,2016-01-19,2
2016-03-11,air_db80363d35f10926,26,air_db80363d35f10926,2016-03-11,52
2016-12-26,air_db80363d35f10926,26,air_db80363d35f10926,2016-12-26,30
2017-02-18,air_db80363d35f10926,26,air_db80363d35f10926,2017-02-18,44
2017-03-03,air_db80363d35f10926,26,air_db80363d35f10926,2017-03-03,29
2016-12-27,air_683371d9baabf410,26,air_683371d9baabf410,2016-12-27,36
2017-02-07,air_683371d9baabf410,26,air_683371d9baabf410,2017-02-07,39
2017-04-14,air_33b01025210d6007,26,air_33b01025210d6007,2017-04-14,20
2016-11-05,air_1707a3f18bb0da07,26,air_1707a3f18bb0da07,2016-11-05,38
2016-12-22,air_1707a3f18bb0da07,26,air_1707a3f18bb0da07,2016-12-22,29
2017-01-30,air_1707a3f18bb0da07,26,air_1707a3f18bb0da07,2017-01-30,26
2016-12-03,air_c0385db498b391e5,26,air_c0385db498b391e5,2016-12-03,42
2017-01-27,air_c0385db498b391e5,26,air_c0385db498b391e5,2017-01-27,47
2016-11-02,air_67f87c159d9e2ee2,26,air_67f87c159d9e2ee2,2016-11-02,55
2016-12-15,air_3c938075889fc059,26,air_3c938075889fc059,2016-12-15,34
2016-12-16,air_3c938075889fc059,26,air_3c938075889fc059,2016-12-16,61
2016-12-30,air_a38f25e3399d1b25,26,air_a38f25e3399d1b25,2016-12-30,38
2017-03-01,air_a38f25e3399d1b25,26,air_a38f25e3399d1b25,2017-03-01,42
2017-02-18,air_fc477473134e9ae5,26,air_fc477473134e9ae5,2017-02-18,39
2017-03-25,air_fc477473134e9ae5,26,air_fc477473134e9ae5,2017-03-25,60
2016-03-19,air_fe22ef5a9cbef123,26,air_fe22ef5a9cbef123,2016-03-19,52
2016-04-17,air_f911308e19d64236,26,air_f911308e19d64236,2016-04-17,36
2016-12-04,air_f911308e19d64236,26,air_f911308e19d64236,2016-12-04,62
2017-01-20,air_f911308e19d64236,26,air_f911308e19d64236,2017-01-20,44
2017-04-15,air_dea0655f96947922,26,air_dea0655f96947922,2017-04-15,55
2016-12-04,air_483eba479dc9910d,26,air_483eba479dc9910d,2016-12-04,30
2017-03-04,air_483eba479dc9910d,26,air_483eba479dc9910d,2017-03-04,43
2017-03-05,air_483eba479dc9910d,26,air_483eba479dc9910d,2017-03-05,35
2017-03-19,air_483eba479dc9910d,26,air_483eba479dc9910d,2017-03-19,33
2017-04-16,air_483eba479dc9910d,26,air_483eba479dc9910d,2017-04-16,28
2017-01-14,air_b439391e72899756,26,air_b439391e72899756,2017-01-14,38
2017-04-21,air_0164b9927d20bcc3,26,air_0164b9927d20bcc3,2017-04-21,26
2016-11-21,air_ab3ae0e410b20069,26,air_ab3ae0e410b20069,2016-11-21,28
2016-02-15,air_2aab19554f91ff82,26,air_2aab19554f91ff82,2016-02-15,44
2016-12-30,air_6b942d5ebbc759c2,26,air_6b942d5ebbc759c2,2016-12-30,39
2016-03-26,air_96743eee94114261,26,air_96743eee94114261,2016-03-26,32
2016-10-28,air_96743eee94114261,26,air_96743eee94114261,2016-10-28,30
2016-11-08,air_96743eee94114261,26,air_96743eee94114261,2016-11-08,26
2016-12-16,air_707d4b6328f2c2df,26,air_707d4b6328f2c2df,2016-12-16,49
2017-01-25,air_707d4b6328f2c2df,26,air_707d4b6328f2c2df,2017-01-25,28
2017-01-28,air_707d4b6328f2c2df,26,air_707d4b6328f2c2df,2017-01-28,26
2017-02-19,air_707d4b6328f2c2df,26,air_707d4b6328f2c2df,2017-02-19,59
2017-03-29,air_707d4b6328f2c2df,26,air_707d4b6328f2c2df,2017-03-29,45
2017-04-11,air_707d4b6328f2c2df,26,air_707d4b6328f2c2df,2017-04-11,39
2016-02-27,air_6d65542aa43b598b,26,air_6d65542aa43b598b,2016-02-27,40
2016-04-28,air_6d65542aa43b598b,26,air_6d65542aa43b598b,2016-04-28,41
2017-03-18,air_6d65542aa43b598b,26,air_6d65542aa43b598b,2017-03-18,42
2017-03-21,air_6d65542aa43b598b,26,air_6d65542aa43b598b,2017-03-21,30
2017-04-19,air_6d65542aa43b598b,26,air_6d65542aa43b598b,2017-04-19,32
2016-02-20,air_2cee51fa6fdf6c0d,26,air_2cee51fa6fdf6c0d,2016-02-20,41
2016-03-12,air_2cee51fa6fdf6c0d,26,air_2cee51fa6fdf6c0d,2016-03-12,42
2016-06-12,air_2cee51fa6fdf6c0d,26,air_2cee51fa6fdf6c0d,2016-06-12,53
2017-04-02,air_2cee51fa6fdf6c0d,26,air_2cee51fa6fdf6c0d,2017-04-02,48
2016-12-16,air_fcd4492c83f1c6b9,26,air_fcd4492c83f1c6b9,2016-12-16,39
2017-01-18,air_fcd4492c83f1c6b9,26,air_fcd4492c83f1c6b9,2017-01-18,32
2017-03-02,air_c88467d88b2c8ecd,26,air_c88467d88b2c8ecd,2017-03-02,31
2017-01-23,air_4579cb0669fd411b,26,air_4579cb0669fd411b,2017-01-23,34
2017-02-03,air_de803f7e324936b8,26,air_de803f7e324936b8,2017-02-03,37
2017-02-10,air_de803f7e324936b8,26,air_de803f7e324936b8,2017-02-10,36
2017-02-22,air_de803f7e324936b8,26,air_de803f7e324936b8,2017-02-22,38
2017-04-01,air_de803f7e324936b8,26,air_de803f7e324936b8,2017-04-01,40
2016-12-26,air_e89735e80d614a7e,26,air_e89735e80d614a7e,2016-12-26,47
2017-04-21,air_e89735e80d614a7e,26,air_e89735e80d614a7e,2017-04-21,59
2016-12-22,air_08ef81d5b7a0d13f,26,air_08ef81d5b7a0d13f,2016-12-22,37
2016-03-25,air_2d3afcb91762fe01,26,air_2d3afcb91762fe01,2016-03-25,41
2016-10-29,air_2d3afcb91762fe01,26,air_2d3afcb91762fe01,2016-10-29,43
2016-12-03,air_28064154614b2e6c,26,air_28064154614b2e6c,2016-12-03,30
2016-12-11,air_28064154614b2e6c,26,air_28064154614b2e6c,2016-12-11,38
2016-12-28,air_28064154614b2e6c,26,air_28064154614b2e6c,2016-12-28,34
2016-11-23,air_48e9fc98b62495a7,26,air_48e9fc98b62495a7,2016-11-23,44
2016-12-29,air_e00fe7853c0100d6,26,air_e00fe7853c0100d6,2016-12-29,33
2017-03-24,air_e00fe7853c0100d6,26,air_e00fe7853c0100d6,2017-03-24,29
2016-12-16,air_a2b29aa7feb4e36f,26,air_a2b29aa7feb4e36f,2016-12-16,13
2017-04-13,air_a2b29aa7feb4e36f,26,air_a2b29aa7feb4e36f,2017-04-13,21
2016-12-10,air_84f6876ff7e83ae7,26,air_84f6876ff7e83ae7,2016-12-10,40
2017-02-11,air_84f6876ff7e83ae7,26,air_84f6876ff7e83ae7,2017-02-11,30
2016-05-03,air_68c1de82037d87e6,26,air_68c1de82037d87e6,2016-05-03,40
2016-11-19,air_68c1de82037d87e6,26,air_68c1de82037d87e6,2016-11-19,31
2016-12-20,air_68c1de82037d87e6,26,air_68c1de82037d87e6,2016-12-20,35
2017-02-03,air_68c1de82037d87e6,26,air_68c1de82037d87e6,2017-02-03,30
2017-04-13,air_8e492076a1179383,26,air_8e492076a1179383,2017-04-13,63
2016-01-09,air_a083834e7ffe187e,26,air_a083834e7ffe187e,2016-01-09,44
2016-01-17,air_a083834e7ffe187e,26,air_a083834e7ffe187e,2016-01-17,43
2016-12-07,air_a083834e7ffe187e,26,air_a083834e7ffe187e,2016-12-07,28
2016-12-26,air_a083834e7ffe187e,26,air_a083834e7ffe187e,2016-12-26,41
2017-03-31,air_a083834e7ffe187e,26,air_a083834e7ffe187e,2017-03-31,32
2016-11-02,air_1408dd53f31a8a65,26,air_1408dd53f31a8a65,2016-11-02,37
2017-01-04,air_3c05c8f26c611eb9,26,air_3c05c8f26c611eb9,2017-01-04,26
2017-04-12,air_3c05c8f26c611eb9,26,air_3c05c8f26c611eb9,2017-04-12,36
2016-11-30,air_9b6af3db40da4ae2,26,air_9b6af3db40da4ae2,2016-11-30,33
2016-12-01,air_9b6af3db40da4ae2,26,air_9b6af3db40da4ae2,2016-12-01,34
2017-01-23,air_9b6af3db40da4ae2,26,air_9b6af3db40da4ae2,2017-01-23,28
2017-02-19,air_9b6af3db40da4ae2,26,air_9b6af3db40da4ae2,2017-02-19,31
2017-03-09,air_9b6af3db40da4ae2,26,air_9b6af3db40da4ae2,2017-03-09,30
2017-02-16,air_e053c561f32acc28,26,air_e053c561f32acc28,2017-02-16,24
2016-12-22,air_54ed43163b7596c4,26,air_54ed43163b7596c4,2016-12-22,26
2017-02-18,air_6836438b543ba698,26,air_6836438b543ba698,2017-02-18,29
2016-12-28,air_9d452a881f7f2bb7,26,air_9d452a881f7f2bb7,2016-12-28,42
2017-03-17,air_3440e0ea1b70a99b,26,air_3440e0ea1b70a99b,2017-03-17,54
2016-11-27,air_42c9aa6d617c5057,26,air_42c9aa6d617c5057,2016-11-27,58
2016-12-26,air_42c9aa6d617c5057,26,air_42c9aa6d617c5057,2016-12-26,41
2017-03-18,air_42c9aa6d617c5057,26,air_42c9aa6d617c5057,2017-03-18,46
2017-04-16,air_42c9aa6d617c5057,26,air_42c9aa6d617c5057,2017-04-16,64
2016-12-09,air_7831b00996701c0f,26,air_7831b00996701c0f,2016-12-09,47
2016-12-27,air_7831b00996701c0f,26,air_7831b00996701c0f,2016-12-27,23
2017-01-23,air_7831b00996701c0f,26,air_7831b00996701c0f,2017-01-23,26
2017-02-03,air_7831b00996701c0f,26,air_7831b00996701c0f,2017-02-03,26
2016-01-13,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-01-13,46
2016-01-20,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-01-20,42
2016-02-08,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-02-08,26
2016-04-09,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-04-09,26
2016-04-25,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-04-25,32
2016-05-02,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-05-02,35
2016-11-17,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-11-17,37
2016-12-07,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-12-07,32
2016-12-12,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-12-12,33
2016-12-24,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2016-12-24,49
2017-01-07,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2017-01-07,35
2017-02-08,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2017-02-08,42
2017-02-27,air_8093d0b565e9dbdf,26,air_8093d0b565e9dbdf,2017-02-27,38
2016-11-06,air_1653a6c513865af3,26,air_1653a6c513865af3,2016-11-06,37
2016-02-14,air_632ba66e1f75aa28,26,air_632ba66e1f75aa28,2016-02-14,33
2016-11-25,air_4beac252540f865e,26,air_4beac252540f865e,2016-11-25,51
2016-11-26,air_4beac252540f865e,26,air_4beac252540f865e,2016-11-26,48
2017-02-03,air_4beac252540f865e,26,air_4beac252540f865e,2017-02-03,60
2017-03-26,air_4beac252540f865e,26,air_4beac252540f865e,2017-03-26,52
2017-04-07,air_4beac252540f865e,26,air_4beac252540f865e,2017-04-07,53
2017-04-14,air_4beac252540f865e,26,air_4beac252540f865e,2017-04-14,45
2016-12-22,air_08cb3c4ee6cd6a22,26,air_08cb3c4ee6cd6a22,2016-12-22,27
2016-10-30,air_4092cfbd95a3ac1b,26,air_4092cfbd95a3ac1b,2016-10-30,38
2017-03-17,air_4092cfbd95a3ac1b,26,air_4092cfbd95a3ac1b,2017-03-17,35
2016-12-07,air_32b02ba5dc2027f4,26,air_32b02ba5dc2027f4,2016-12-07,57
2017-01-30,air_32b02ba5dc2027f4,26,air_32b02ba5dc2027f4,2017-01-30,31
2016-12-24,air_26f10355d9b4d82a,26,air_26f10355d9b4d82a,2016-12-24,56
2017-01-27,air_26f10355d9b4d82a,26,air_26f10355d9b4d82a,2017-01-27,41
2017-04-16,air_26f10355d9b4d82a,26,air_26f10355d9b4d82a,2017-04-16,49
2017-01-27,air_2fc478dc9f0a6b31,26,air_2fc478dc9f0a6b31,2017-01-27,33
2016-11-19,air_bc991c51d6613745,26,air_bc991c51d6613745,2016-11-19,17
2017-01-28,air_bc991c51d6613745,26,air_bc991c51d6613745,2017-01-28,17
2017-04-11,air_2a3743e37aab04b4,26,air_2a3743e37aab04b4,2017-04-11,27
2016-11-22,air_d6b3e67261f07646,26,air_d6b3e67261f07646,2016-11-22,26
2017-02-27,air_d6b3e67261f07646,26,air_d6b3e67261f07646,2017-02-27,26
2017-03-16,air_d6b3e67261f07646,26,air_d6b3e67261f07646,2017-03-16,26
2016-12-30,air_bfafaed35e213fd7,26,air_bfafaed35e213fd7,2016-12-30,26
2017-01-14,air_bfafaed35e213fd7,26,air_bfafaed35e213fd7,2017-01-14,28
2016-11-12,air_754ae581ad80cc9f,26,air_754ae581ad80cc9f,2016-11-12,28
2016-01-09,air_ee3a01f0c71a769f,25,air_ee3a01f0c71a769f,2016-01-09,57
2016-12-27,air_3e93f3c81008696d,25,air_3e93f3c81008696d,2016-12-27,14
2017-01-25,air_3e93f3c81008696d,25,air_3e93f3c81008696d,2017-01-25,10
2017-04-22,air_3e93f3c81008696d,25,air_3e93f3c81008696d,2017-04-22,52
2017-01-26,air_6ca1d941c8199a67,25,air_6ca1d941c8199a67,2017-01-26,36
2017-03-17,air_6ca1d941c8199a67,25,air_6ca1d941c8199a67,2017-03-17,33
2016-07-05,air_326ca454ef3558bc,25,air_326ca454ef3558bc,2016-07-05,33
2016-11-18,air_326ca454ef3558bc,25,air_326ca454ef3558bc,2016-11-18,29
2017-01-13,air_326ca454ef3558bc,25,air_326ca454ef3558bc,2017-01-13,37
2017-01-27,air_326ca454ef3558bc,25,air_326ca454ef3558bc,2017-01-27,44
2017-02-10,air_7ef9a5ea5c8fe39f,25,air_7ef9a5ea5c8fe39f,2017-02-10,28
2017-02-18,air_eec5e572b9eb9c23,25,air_eec5e572b9eb9c23,2017-02-18,58
2017-04-12,air_1c0b150f9e696a5f,25,air_1c0b150f9e696a5f,2017-04-12,83
2017-04-18,air_1c0b150f9e696a5f,25,air_1c0b150f9e696a5f,2017-04-18,76
2016-12-10,air_c47aa7493b15f297,25,air_c47aa7493b15f297,2016-12-10,47
2016-03-01,air_082908692355165e,25,air_082908692355165e,2016-03-01,61
2017-03-17,air_965b2e0cf4119003,25,air_965b2e0cf4119003,2017-03-17,40
2017-03-27,air_965b2e0cf4119003,25,air_965b2e0cf4119003,2017-03-27,41
2017-04-02,air_965b2e0cf4119003,25,air_965b2e0cf4119003,2017-04-02,73
2017-04-08,air_965b2e0cf4119003,25,air_965b2e0cf4119003,2017-04-08,82
2017-04-13,air_965b2e0cf4119003,25,air_965b2e0cf4119003,2017-04-13,49
2017-03-10,air_c7f78b4f3cba33ff,25,air_c7f78b4f3cba33ff,2017-03-10,39
2016-11-04,air_710d6537cb7623df,25,air_710d6537cb7623df,2016-11-04,47
2016-12-25,air_710d6537cb7623df,25,air_710d6537cb7623df,2016-12-25,44
2017-02-19,air_710d6537cb7623df,25,air_710d6537cb7623df,2017-02-19,46
2017-03-11,air_710d6537cb7623df,25,air_710d6537cb7623df,2017-03-11,39
2017-04-08,air_97cf68dc1a9beac0,25,air_97cf68dc1a9beac0,2017-04-08,27
2016-12-09,air_a24bf50c3e90d583,25,air_a24bf50c3e90d583,2016-12-09,35
2017-04-14,air_a24bf50c3e90d583,25,air_a24bf50c3e90d583,2017-04-14,31
2016-11-07,air_ee3ba9af184c6c82,25,air_ee3ba9af184c6c82,2016-11-07,31
2016-12-16,air_20add8092c9bb51d,25,air_20add8092c9bb51d,2016-12-16,42
2017-01-08,air_20add8092c9bb51d,25,air_20add8092c9bb51d,2017-01-08,51
2017-02-26,air_20add8092c9bb51d,25,air_20add8092c9bb51d,2017-02-26,80
2017-03-04,air_20add8092c9bb51d,25,air_20add8092c9bb51d,2017-03-04,75
2016-03-18,air_b4f32bcc399da2b9,25,air_b4f32bcc399da2b9,2016-03-18,43
2017-02-11,air_b4f32bcc399da2b9,25,air_b4f32bcc399da2b9,2017-02-11,38
2017-03-05,air_b4f32bcc399da2b9,25,air_b4f32bcc399da2b9,2017-03-05,93
2017-03-09,air_b4f32bcc399da2b9,25,air_b4f32bcc399da2b9,2017-03-09,3
2017-03-25,air_b4f32bcc399da2b9,25,air_b4f32bcc399da2b9,2017-03-25,59
2016-11-04,air_04cae7c1bc9b2a0b,25,air_04cae7c1bc9b2a0b,2016-11-04,31
2017-01-07,air_04cae7c1bc9b2a0b,25,air_04cae7c1bc9b2a0b,2017-01-07,33
2017-03-31,air_04cae7c1bc9b2a0b,25,air_04cae7c1bc9b2a0b,2017-03-31,32
2017-01-19,air_36429b5ca4407b3e,25,air_36429b5ca4407b3e,2017-01-19,32
2017-03-11,air_7420042ff75f9aca,25,air_7420042ff75f9aca,2017-03-11,29
2017-03-25,air_7420042ff75f9aca,25,air_7420042ff75f9aca,2017-03-25,52
2017-02-18,air_b23d0f519291247d,25,air_b23d0f519291247d,2017-02-18,45
2017-02-22,air_b23d0f519291247d,25,air_b23d0f519291247d,2017-02-22,32
2017-03-23,air_b23d0f519291247d,25,air_b23d0f519291247d,2017-03-23,52
2017-03-25,air_b23d0f519291247d,25,air_b23d0f519291247d,2017-03-25,51
2017-04-14,air_a257c9749d8d0ff6,25,air_a257c9749d8d0ff6,2017-04-14,27
2016-11-17,air_97b2a9f975fc702c,25,air_97b2a9f975fc702c,2016-11-17,29
2017-01-11,air_97b2a9f975fc702c,25,air_97b2a9f975fc702c,2017-01-11,31
2017-01-17,air_97b2a9f975fc702c,25,air_97b2a9f975fc702c,2017-01-17,36
2017-02-09,air_97b2a9f975fc702c,25,air_97b2a9f975fc702c,2017-02-09,29
2017-01-22,air_4c727b55acdee495,25,air_4c727b55acdee495,2017-01-22,29
2017-01-02,air_cfcc94797d2b5d3d,25,air_cfcc94797d2b5d3d,2017-01-02,40
2017-03-11,air_cfcc94797d2b5d3d,25,air_cfcc94797d2b5d3d,2017-03-11,35
2016-03-20,air_e55abd740f93ecc4,25,air_e55abd740f93ecc4,2016-03-20,59
2016-04-03,air_e55abd740f93ecc4,25,air_e55abd740f93ecc4,2016-04-03,46
2016-05-08,air_e55abd740f93ecc4,25,air_e55abd740f93ecc4,2016-05-08,46
2016-11-12,air_e55abd740f93ecc4,25,air_e55abd740f93ecc4,2016-11-12,46
2016-12-24,air_e55abd740f93ecc4,25,air_e55abd740f93ecc4,2016-12-24,35
2017-02-14,air_e55abd740f93ecc4,25,air_e55abd740f93ecc4,2017-02-14,30
2017-01-25,air_1033310359ceeac1,25,air_1033310359ceeac1,2017-01-25,9
2016-12-10,air_e270aff84ac7e4c8,25,air_e270aff84ac7e4c8,2016-12-10,39
2016-03-29,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2016-03-29,25
2016-04-01,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2016-04-01,42
2016-05-18,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2016-05-18,32
2016-05-26,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2016-05-26,28
2016-05-30,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2016-05-30,26
2016-05-31,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2016-05-31,31
2016-12-09,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2016-12-09,26
2017-02-22,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2017-02-22,25
2017-04-22,air_24b9b2a020826ede,25,air_24b9b2a020826ede,2017-04-22,25
2017-01-02,air_db1233ad855b34d5,25,air_db1233ad855b34d5,2017-01-02,55
2017-03-01,air_db1233ad855b34d5,25,air_db1233ad855b34d5,2017-03-01,33
2017-03-04,air_db1233ad855b34d5,25,air_db1233ad855b34d5,2017-03-04,41
2017-04-18,air_db1233ad855b34d5,25,air_db1233ad855b34d5,2017-04-18,26
2016-02-12,air_6b15edd1b4fbb96a,25,air_6b15edd1b4fbb96a,2016-02-12,41
2016-03-26,air_6b15edd1b4fbb96a,25,air_6b15edd1b4fbb96a,2016-03-26,79
2016-12-04,air_6b15edd1b4fbb96a,25,air_6b15edd1b4fbb96a,2016-12-04,32
2017-02-18,air_6b15edd1b4fbb96a,25,air_6b15edd1b4fbb96a,2017-02-18,45
2017-03-05,air_6b15edd1b4fbb96a,25,air_6b15edd1b4fbb96a,2017-03-05,42
2017-03-18,air_6b15edd1b4fbb96a,25,air_6b15edd1b4fbb96a,2017-03-18,76
2017-02-01,air_df554c4527a1cfe6,25,air_df554c4527a1cfe6,2017-02-01,34
2017-03-18,air_df554c4527a1cfe6,25,air_df554c4527a1cfe6,2017-03-18,121
2017-03-22,air_df554c4527a1cfe6,25,air_df554c4527a1cfe6,2017-03-22,41
2017-04-04,air_df554c4527a1cfe6,25,air_df554c4527a1cfe6,2017-04-04,57
2016-12-18,air_789466e488705c93,25,air_789466e488705c93,2016-12-18,42
2016-12-07,air_0a74a5408a0b8642,25,air_0a74a5408a0b8642,2016-12-07,32
2017-04-03,air_0a74a5408a0b8642,25,air_0a74a5408a0b8642,2017-04-03,29
2017-04-21,air_0a74a5408a0b8642,25,air_0a74a5408a0b8642,2017-04-21,33
2016-01-17,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-01-17,48
2016-01-22,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-01-22,18
2016-02-04,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-02-04,28
2016-03-08,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-03-08,25
2016-03-10,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-03-10,32
2016-03-12,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-03-12,29
2016-11-19,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-11-19,29
2016-11-26,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-11-26,26
2016-12-03,air_de692863bb2dd758,25,air_de692863bb2dd758,2016-12-03,25
2017-01-08,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-01-08,28
2017-01-19,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-01-19,39
2017-01-20,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-01-20,35
2017-01-27,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-01-27,25
2017-03-08,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-03-08,29
2017-03-24,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-03-24,32
2017-04-08,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-04-08,28
2017-04-14,air_de692863bb2dd758,25,air_de692863bb2dd758,2017-04-14,25
2016-12-02,air_2c6fef1ce0e13a5a,25,air_2c6fef1ce0e13a5a,2016-12-02,36
2016-12-18,air_2c6fef1ce0e13a5a,25,air_2c6fef1ce0e13a5a,2016-12-18,33
2017-01-02,air_2c6fef1ce0e13a5a,25,air_2c6fef1ce0e13a5a,2017-01-02,59
2017-03-19,air_2c6fef1ce0e13a5a,25,air_2c6fef1ce0e13a5a,2017-03-19,38
2017-03-24,air_2c6fef1ce0e13a5a,25,air_2c6fef1ce0e13a5a,2017-03-24,27
2016-02-13,air_3bb99a1fe0583897,25,air_3bb99a1fe0583897,2016-02-13,27
2016-03-13,air_3bb99a1fe0583897,25,air_3bb99a1fe0583897,2016-03-13,27
2017-02-04,air_3bb99a1fe0583897,25,air_3bb99a1fe0583897,2017-02-04,43
2016-07-01,air_5f6fa1b897fe80d5,25,air_5f6fa1b897fe80d5,2016-07-01,29
2016-12-02,air_5f6fa1b897fe80d5,25,air_5f6fa1b897fe80d5,2016-12-02,34
2016-12-29,air_5f6fa1b897fe80d5,25,air_5f6fa1b897fe80d5,2016-12-29,41
2017-02-08,air_5f6fa1b897fe80d5,25,air_5f6fa1b897fe80d5,2017-02-08,29
2016-03-14,air_03963426c9312048,25,air_03963426c9312048,2016-03-14,58
2016-04-04,air_03963426c9312048,25,air_03963426c9312048,2016-04-04,49
2016-05-01,air_03963426c9312048,25,air_03963426c9312048,2016-05-01,31
2017-02-04,air_03963426c9312048,25,air_03963426c9312048,2017-02-04,64
2016-11-10,air_ca6ae8d49a2f1eaf,25,air_ca6ae8d49a2f1eaf,2016-11-10,23
2017-01-07,air_de88770300008624,25,air_de88770300008624,2017-01-07,45
2017-01-21,air_de88770300008624,25,air_de88770300008624,2017-01-21,37
2016-12-16,air_399904bdb7685ca0,25,air_399904bdb7685ca0,2016-12-16,118
2017-01-27,air_399904bdb7685ca0,25,air_399904bdb7685ca0,2017-01-27,26
2017-02-17,air_399904bdb7685ca0,25,air_399904bdb7685ca0,2017-02-17,69
2016-12-20,air_bedd35489e666605,25,air_bedd35489e666605,2016-12-20,53
2017-02-18,air_bedd35489e666605,25,air_bedd35489e666605,2017-02-18,29
2017-03-10,air_0f0cdeee6c9bf3d7,25,air_0f0cdeee6c9bf3d7,2017-03-10,31
2017-04-07,air_0f0cdeee6c9bf3d7,25,air_0f0cdeee6c9bf3d7,2017-04-07,27
2016-10-28,air_af63df35857b16e6,25,air_af63df35857b16e6,2016-10-28,32
2017-01-07,air_af63df35857b16e6,25,air_af63df35857b16e6,2017-01-07,29
2017-04-01,air_af63df35857b16e6,25,air_af63df35857b16e6,2017-04-01,40
2017-04-20,air_af63df35857b16e6,25,air_af63df35857b16e6,2017-04-20,22
2016-10-29,air_396166d47733d5c9,25,air_396166d47733d5c9,2016-10-29,37
2016-11-11,air_396166d47733d5c9,25,air_396166d47733d5c9,2016-11-11,35
2017-02-24,air_396166d47733d5c9,25,air_396166d47733d5c9,2017-02-24,38
2017-03-05,air_396166d47733d5c9,25,air_396166d47733d5c9,2017-03-05,37
2017-03-30,air_db80363d35f10926,25,air_db80363d35f10926,2017-03-30,35
2017-04-06,air_683371d9baabf410,25,air_683371d9baabf410,2017-04-06,31
2017-01-11,air_1707a3f18bb0da07,25,air_1707a3f18bb0da07,2017-01-11,28
2017-03-16,air_1707a3f18bb0da07,25,air_1707a3f18bb0da07,2017-03-16,24
2017-01-29,air_c0385db498b391e5,25,air_c0385db498b391e5,2017-01-29,25
2017-03-19,air_c0385db498b391e5,25,air_c0385db498b391e5,2017-03-19,34
2017-04-18,air_c0385db498b391e5,25,air_c0385db498b391e5,2017-04-18,35
2017-04-22,air_bb09595bab7d5cfb,25,air_bb09595bab7d5cfb,2017-04-22,47
2017-02-08,air_3c938075889fc059,25,air_3c938075889fc059,2017-02-08,31
2017-03-08,air_3c938075889fc059,25,air_3c938075889fc059,2017-03-08,25
2016-11-24,air_a38f25e3399d1b25,25,air_a38f25e3399d1b25,2016-11-24,39
2017-01-14,air_a38f25e3399d1b25,25,air_a38f25e3399d1b25,2017-01-14,38
2017-03-08,air_a38f25e3399d1b25,25,air_a38f25e3399d1b25,2017-03-08,38
2017-03-17,air_a38f25e3399d1b25,25,air_a38f25e3399d1b25,2017-03-17,44
2017-03-28,air_a38f25e3399d1b25,25,air_a38f25e3399d1b25,2017-03-28,54
2017-04-10,air_a38f25e3399d1b25,25,air_a38f25e3399d1b25,2017-04-10,44
2016-11-25,air_f2c5a1f24279c531,25,air_f2c5a1f24279c531,2016-11-25,39
2017-03-31,air_fc477473134e9ae5,25,air_fc477473134e9ae5,2017-03-31,28
2016-11-09,air_fe22ef5a9cbef123,25,air_fe22ef5a9cbef123,2016-11-09,35
2016-03-04,air_f911308e19d64236,25,air_f911308e19d64236,2016-03-04,36
2016-03-30,air_f911308e19d64236,25,air_f911308e19d64236,2016-03-30,45
2016-04-23,air_f911308e19d64236,25,air_f911308e19d64236,2016-04-23,47
